5650, Strange Brew (1983) , Comedy,13,137
5651, Incredible Mr. Limpet -  The (1964) , Animation|Comedy|War,12,170
5652, Claire of the Moon (1992) , Drama|Romance,1,154
5653, Django (1966) , Western,16,84
5654, Django 2: Django Strikes Again (1987) , Western,8,93
5655, Fan -  The (1981) , Drama|Thriller,3,50
5656, Festival in Cannes (2001) , Drama,12,152
5657, Flashback (1990) , Action|Comedy,18,49
5658, Hanky Panky (1982) , Comedy,5,71
5659, Rocking Horse Winner -  The (1950) , Drama|Horror,4,43
5660, Séance on a Wet Afternoon (1964) , Crime|Drama|Thriller,10,59
5661, Shamus (1973) , Crime|Mystery,13,167
5662, Wrong Guy -  The (1997) , Comedy,4,45
5663, Below (2002) , Horror,3,33
5664, Brown Sugar (2002) , Romance,1,172
5665, Knockaround Guys (2002) , Action|Comedy|Crime,9,80
5666, Rules of Attraction -  The (2002) , Comedy|Drama|Romance|Thriller,6,155
5667, Tuck Everlasting (2002) , Drama|Fantasy,9,146
5668, White Oleander (2002) , Drama,16,70
5669, Bowling for Columbine (2002) , Documentary,2,65
5670, Comedian (2002) , Comedy|Documentary,18,121
5671, On Guard (Le Bossu) (1997) , Adventure|Drama,11,160
5672, Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002) , Adventure|Animation|Children|Fantasy,3,117
5673, Punch-Drunk Love (2002) , Comedy|Drama|Romance|Thriller,17,59
5674, Safe Conduct (Laissez-Passer) (2002) , Drama|War,15,55
5675, Swept Away (2002) , Comedy|Romance,19,57
5676, Young Unknowns -  The (2000) , Drama,5,163
5677, Abandon (2002) , Drama|Thriller,6,36
5678, Formula 51 (2002) , Action|Comedy|Crime|Thriller,3,127
5679, Ring -  The (2002) , Drama|Horror|Mystery|Thriller,18,99
5680, Auto Focus (2002) , Crime|Drama,16,54
5681, Fidel (2001) , Documentary,5,133
5682, Grey Zone -  The (2001) , Drama,12,81
5683, Hansel & Gretel (2002) , Children|Fantasy,17,36
5684, Naqoyqatsi (2002) , Documentary|War,17,66
5685, Real Women Have Curves (2002) , Comedy|Drama,13,48
5686, Russian Ark (Russkiy Kovcheg) (2002) , Drama|Fantasy|War,9,174
5687, Take Care of My Cat (Goyangileul butaghae) (2001) , Drama,3,33
5688, Tully (2000) , Drama,9,123
5689, Billy Bathgate (1991) , Crime|Drama,1,146
5690, Grave of the Fireflies (Hotaru no haka) (1988) , Animation|Drama|War,12,160
5691, Jason Goes to Hell: The Final Friday (1993) , Action|Horror,3,125
5692, Mechanic -  The (1972) , Action|Thriller,4,105
5693, Saturday Night Fever (1977) , Comedy|Drama|Romance,5,137
5694, Staying Alive (1983) , Comedy|Drama|Musical,8,81
5695, To the Devil a Daughter (1976) , Fantasy|Horror|Mystery,11,176
5696, Urban Cowboy (1980) , Drama,10,53
5697, Terror Train (1980) , Horror,18,102
5698, Times Square (1980) , Drama,2,85
5699, Tom Horn (1980) , Western,17,48
5700, Puma Man -  The (a.k.a. The Pumaman) (L'Uomo Puma) (1980) , Action|Fantasy|Sci-Fi|Thriller,7,126
5701, Up the Academy (1980) , Comedy,4,40
5702, When Time Ran Out... (a.k.a. The Day the World Ended) (1980) , Action|Adventure,1,157
5703, Wholly Moses (1980) , Comedy,6,100
5704, Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980) , Horror|Sci-Fi,17,31
5705, Xanadu (1980) , Fantasy|Musical|Romance,12,164
5706, ...All the Marbles (a.k.a. The California Dolls) (1981) , Action|Comedy|Drama|Romance,10,179
5707, Absence of Malice (1981) , Drama|Romance,13,111
5708, All Night Long (1981) , Comedy|Drama,5,90
5709, Amateur -  The (1981) , Crime|Thriller,8,32
5710, Banana Joe (1981) , Comedy,6,154
5711, Marianne & Juliane (Die Bleierne Zeit) (1981) , Drama,7,163
5712, Blow Out (1981) , Mystery|Thriller,6,103
5713, Boogens -  The (1981) , Horror,10,155
5714, Buddy Buddy (1981) , Comedy,8,48
5715, Burning -  The (1981) , Horror,6,174
5716, Butterfly (1982) , Drama,14,85
5717, Make Them Die Slowly (Cannibal Ferox) (1981) , Horror,16,82
5718, Carbon Copy (1981) , Comedy,7,77
5719, Charlie Chan and the Curse of the Dragon Queen (1981) , Comedy|Mystery,15,147
5720, Friend Is a Treasure -  A (a.k.a. Who Finds a Friend Finds a Treasure) (Chi Trova Un Amico -  Trova un Tesoro) (1981) , Action|Adventure|Comedy,10,95
5721, Chosen -  The (1982) , Drama,6,73
5722, Goat -  The (a.k.a. Knock On Wood) (La Chèvre) (1981) , Comedy,15,36
5723, Continental Divide (1981) , Comedy|Romance,6,92
5724, Creature Wasn't Nice -  The (a.k.a. Naked Space) (a.k.a. Spaceship) (1981) , Comedy|Horror|Musical|Sci-Fi,4,58
5725, Man of Iron (Czlowiek z Zelaza) (1981) , Drama|Romance,12,143
5726, Dead & Buried (1981) , Horror,8,59
5727, Deadly Blessing (1981) , Horror,2,138
5728, Death Hunt (1981) , Adventure,7,50
5729, Endless Love (1981) , Drama|Romance,3,45
5730, Enter the Ninja (a.k.a. Ninja I) (1981) , Action|Drama,2,118
5731, Entity -  The (1981) , Horror,12,61
5732, Eye of the Needle (1981) , Thriller,10,162
5733, Eyewitness (a.k.a. The Janitor) (1981) , Thriller,4,103
5734, Faces of Death 2 (1981) , Documentary|Horror,6,70
5735, Faces of Death (1978) , Documentary|Horror,13,83
5736, Faces of Death 3 (1985) , Documentary|Horror,3,153
5737, Faces of Death 4 (1990) , Documentary|Horror,14,73
5738, Faces of Death 5 (1996) , Documentary|Horror,11,73
5739, Faces of Death 6 (1996) , Documentary|Horror,8,43
5740, Faces of Death: Fact or Fiction? (1999) , Documentary|Horror,6,118
5741, Woman Next Door -  The (La Femme d'à côté) (1981) , Drama|Romance,12,153
5742, First Monday in October (1981) , Comedy|Drama,7,170
5743, Fort Apache -  the Bronx (1981) , Action|Drama,7,105
5744, Four Friends (a.k.a. Georgia's Friends) (1981) , Drama,6,74
5745, Four Seasons -  The (1981) , Comedy|Drama,3,42
5746, Galaxy of Terror (a.k.a. Quest) (1981) , Action|Horror|Mystery|Sci-Fi,2,50
5747, Gallipoli (1981) , Drama|War,18,114
5748, Inquisitor -  The (a.k.a. Under Suspicion) (Garde à Vue) (1981) , Crime|Drama,5,66
5749, Ghost Story (1981) , Drama|Horror,16,110
5750, Going Ape! (1981) , Comedy,3,161
5751, Goodbye Pork Pie (1981) , Action|Adventure|Drama,14,139
5752, Gregory's Girl (1981) , Comedy|Romance,7,50
5753, Who Pulled the Plug? (Göta Kanal) (1981) , Comedy,2,33
5754, Hand -  The (1981) , Drama|Horror,13,34
5755, Happy Birthday to Me (1981) , Horror|Mystery,8,52
5756, Heartbeeps (1981) , Sci-Fi,16,75
5757, History of Kim Skov (Historien om Kim Skov) (1981) , Documentary|Drama,5,141
5758, Horror Planet (a.k.a. Inseminoid) (1981) , Action|Drama|Horror|Sci-Fi,6,145
5759, Ladies and Gentlemen -  the Fabulous Stains (a.k.a. All Washed Up) (1981) , Comedy|Drama|Musical,5,88
5760, Lady Chatterley's Lover (1981) , Drama|Romance,2,159
5761, Legend of the Lone Ranger -  The (1981) , Western,5,77
5762, Lili Marleen (1981) , Drama,8,143
5763, Lola (1981) , Drama,18,92
5764, Looker (1981) , Drama|Horror|Sci-Fi|Thriller,13,83
5765, Looney -  Looney -  Looney Bugs Bunny Movie -  The (1981) , Animation|Children|Comedy,9,123
5766, Madman (1981) , Horror,18,139
5767, Teddy Bear (Mis) (1981) , Comedy|Crime,3,123
5768, Modern Problems (1981) , Comedy,19,123
5769, Modern Romance (1981) , Comedy|Romance,18,89
5770, Ms. 45 (a.k.a. Angel of Vengeance) (1981) , Crime|Drama,9,40
5771, My Bloody Valentine (1981) , Horror|Thriller,17,165
5772, My Dinner with André (1981) , Drama,1,61
5773, Neighbors (1981) , Comedy,14,103
5774, Night of the Zombies (a.k.a. Batallion of the Living Dead) (1981) , Horror|Sci-Fi,18,110
5775, Night the Lights Went Out in Georgia -  The (1981) , Drama,8,159
5776, Only When I Laugh (1981) , Comedy|Drama,19,103
5777, Pennies from Heaven (1981) , Musical|Romance,9,167
5778, Pieces (a.k.a. One Thousand Cries Has the Night) (1981) , Horror,6,35
5779, Piranha II: The Spawning (1981) , Horror|Sci-Fi,1,66
5780, Polyester (1981) , Comedy,18,169
5781, Private Lessons (1981) , Comedy,7,51
5782, Professional -  The (Le Professionnel) (1981) , Action|Drama|Thriller,2,84
5783, Derrida (2002) , Documentary,19,51
5784, Ghost Ship (2002) , Horror,6,94
5785, Jackass: The Movie (2002) , Action|Comedy,10,177
5786, Paid in Full (2002) , Action|Drama,14,41
5787, Truth About Charlie -  The (2002) , Mystery|Thriller,17,135
5788, All or Nothing (2002) , Comedy|Drama,15,69
5789, All the Queen's Men (2001) , Comedy|War,15,176
5790, Food of Love (Manjar de Amor) (2002) , Drama,15,63
5791, Frida (2002) , Drama|Romance,8,171
5792, Roger Dodger (2002) , Comedy|Drama,7,146
5793, Time Changer (2002) , Drama|Sci-Fi,16,77
5794, Good Work (Beau travail) (1999) , Drama,4,43
5795, Big Knife -  The (1955) , Film-Noir,9,95
5796, Casino Royale (1967) , Action|Adventure|Comedy,15,48
5797, Company of Wolves -  The (1984) , Fantasy|Horror,8,70
5798, Escanaba in da Moonlight (2001) , Comedy,11,81
5799, Exodus (1960) , Drama|Romance|War,7,151
5800, How to Murder Your Wife (1965) , Comedy,11,46
5801, Russians Are Coming -  the Russians Are Coming -  The (1966) , Comedy|War,12,171
5802, World of Henry Orient -  The (1964) , Comedy,17,133
5803, I Spy (2002) , Action|Adventure|Comedy|Crime,6,130
5804, Santa Clause 2 -  The (2002) , Children|Comedy|Fantasy|Romance,9,179
5805, Besotted (2001) , Drama,5,114
5806, Blackboards (Takhté Siah) (2000) , Drama,1,42
5807, Love In the Time of Money (2002) , Comedy|Drama,17,138
5808, Weight of Water -  The (2000) , Thriller,8,129
5809, Femme Fatale (2002) , Crime|Thriller,13,129
5810, 8 Mile (2002) , Drama,19,33
5811, Etoiles: Dancers of the Paris Opera Ballet (Tout Près des étoiles) (2001) , Documentary|Musical,19,89
5812, Far from Heaven (2002) , Drama|Romance,6,160
5813, God is Great -  I'm Not (Dieu est grand -  je suis toute petite) (2001) , Comedy|Romance,16,169
5814, Rising Place -  The (2002) , Drama,5,141
5815, Half Past Dead (2002) , Action|Crime|Thriller,10,112
5816, Harry Potter and the Chamber of Secrets (2002) , Adventure|Children|Fantasy,4,71
5817, Ararat (2002) , Drama,16,75
5818, Crime of Father Amaro -  The (El Crimen del Padre Amaro) (2002) , Drama|Romance,14,155
5819, Interview with the Assassin (2002) , Drama,8,67
5820, Standing in the Shadows of Motown (2002) , Documentary,17,84
5821, Way Home -  The (Jibeuro) (2002) , Drama,1,174
5822, Mutant Action (Acción Mutante) (1993) , Action|Comedy|Sci-Fi,9,140
5823, Eyes of an Angel (1991) , Drama,17,161
5824, Liberty Stands Still (2002) , Action|Drama|Thriller,13,98
5825, Life and Death of Colonel Blimp -  The (1943) , Drama|Romance|War,2,81
5826, Rio Grande (1950) , Romance|Western,14,58
5827, Young Americans -  The (1993) , Crime|Drama,4,70
5828, Blackrock (1997) , Drama|Thriller,15,144
5829, Men with Brooms (2002) , Comedy|Drama|Romance,12,111
5830, Mysterious Island (1961) , Adventure|Sci-Fi,14,107
5831, Soul Assassin (2001) , Action|Crime|Thriller,18,164
5832, Left Behind II: Tribulation Force (2002) , Drama,4,131
5833, Dog Soldiers (2002) , Action|Horror,3,62
5834, Fingers (1978) , Drama,2,123
5835, Good Evening -  Mr. Wallenberg (God afton -  Herr Wallenberg) (1990) , Drama|War,11,110
5836, Houseboat (1958) , Comedy|Romance,1,175
5837, Legion of the Dead (2000) , Comedy|Horror,15,140
5838, Madame Bovary (1991) , Drama,5,112
5839, My Father's Glory (Gloire de mon Père) (1990) , Comedy|Drama,12,76
5840, My Mother's Castle (Le Château de ma mère) (1990) , Comedy|Drama,11,143
5841, Return to the Blue Lagoon (1991) , Adventure|Romance,13,171
5842, Too Beautiful for You (Trop belle pour toi) (1989) , Comedy|Drama|Romance,6,155
5843, Toy Soldiers (1991) , Action|Drama,10,173
5844, Prowler -  The (a.k.a. Rosemary's Killer) (a.k.a. The Graduation) (1981) , Horror,13,62
5845, Pursuit of D.B. Cooper -  The (a.k.a. Pursuit) (1981) , Adventure,11,138
5846, Raggedy Man (1981) , Drama,10,100
5847, Ragtime (1981) , Drama,13,109
5848, Rich and Famous (1981) , Drama,8,140
5849, I'm Starting From Three (Ricomincio da Tre) (1981) , Comedy,7,56
5850, Road Games (1981) , Thriller,4,147
5851, Rollover (1981) , Drama,17,123
5852, Saturday the 14th (1981) , Comedy|Horror,17,121
5853, Scanners (1981) , Horror|Sci-Fi|Thriller,6,85
5854, Sharky's Machine (1981) , Crime|Drama|Romance,7,70
5855, Shock Treatment (1981) , Comedy|Musical|Sci-Fi,5,135
5856, Do You Remember Dolly Bell? (Sjecas li se -  Dolly Bell) (1981) , Comedy|Drama|Romance,3,124
5857, So Fine (1981) , Comedy,4,158
5858, Soupe aux Choux -  La (1981) , Comedy,16,42
5859, Southern Comfort (1981) , Drama|Thriller|War,4,158
5860, Sphinx (1981) , Mystery|Thriller,6,105
5861, Tales of Ordinary Madness (Storie di Ordinaria Follia) (1981) , Drama,18,162
5862, Student Bodies (1981) , Comedy|Horror,3,166
5863, Take This Job and Shove It (1981) , Comedy,19,150
5864, Tarzan -  the Ape Man (1981) , Adventure,16,125
5865, Tattoo (1981) , Drama|Thriller,4,102
5866, They All Laughed (1981) , Comedy,2,165
5867, Thief (1981) , Crime|Drama|Thriller,13,74
5868, This Is Elvis (1981) , Documentary|Drama|Musical,10,65
5869, True Confessions (1981) , Crime|Drama,3,50
5870, Revolution #9 (2001) , Thriller,6,157
5871, Better Housekeeping (a.k.a. Good Housekeeping) (2000) , Comedy|Drama,15,168
5872, Die Another Day (2002) , Action|Adventure|Thriller,9,172
5873, Emperor's Club -  The (2002) , Drama,1,30
5874, Friday After Next (2002) , Comedy,6,118
5875, Personal Velocity (2002) , Drama,14,46
5876, Quiet American -  The (2002) , Drama|Thriller|War,15,73
5878, Talk to Her (Hable con Ella) (2002) , Drama|Romance,2,134
5879, Adam Sandler's 8 Crazy Nights (2002) , Animation|Comedy|Musical,2,67
5880, Extreme Ops (2002) , Action|Adventure|Crime|Thriller,19,154
5881, Solaris (2002) , Drama|Romance|Sci-Fi,8,58
5882, Treasure Planet (2002) , Adventure|Animation|Children|Sci-Fi,15,60
5883, They (2002) , Horror|Thriller,9,45
5884, Chopper Chicks in Zombietown (1989) , Comedy|Horror,4,130
5885, What to Do in Case of Fire (Was Tun -  Wenn's Brennt?) (2002) , Comedy|Drama,5,171
5886, I Love You Too (Ik ook Van Jou) (2001) , Drama|Romance,16,179
5887, Another You (1991) , Comedy,9,78
5888, Brat (a.k.a. Brother) (1997) , Action|Crime|Drama,12,105
5889, Cruel Romance -  A (Zhestokij Romans) (1984) , Drama|Romance,16,86
5890, Elling (2001) , Comedy|Drama,11,177
5891, I Spit on Your Grave (a.k.a. Day of the Woman) (1978) , Horror|Thriller,8,73
5892, Island at the Top of the World -  The (1974) , Adventure|Children|Drama|Fantasy|Sci-Fi,18,159
5893, Last Seduction -  The (1994) , Crime|Drama|Thriller,2,72
5894, Last Seduction II -  The (1999) , Crime|Drama|Thriller,15,152
5895, Making Contact (a.k.a. Joey) (1985) , Fantasy|Horror|Sci-Fi,19,153
5896, New Waterford Girl (1999) , Comedy,18,142
5897, Noah's Arc Principle -  The (Das Arche Noah Prinzip) (1984) , Sci-Fi,5,126
5898, Sword and the Sorcerer -  The (1982) , Action|Adventure|Fantasy,10,112
5899, Zulu (1964) , Action|Drama|War,11,93
5900, Analyze That (2002) , Comedy,19,65
5901, Empire (2002) , Crime|Drama,16,105
5902, Adaptation (2002) , Comedy|Drama|Romance,14,59
5903, Equilibrium (2002) , Action|Sci-Fi|Thriller,18,38
5904, My Kingdom (2001) , Drama,17,85
5906, It All Starts Today (Ça commence aujourd'hui) (1999) , Drama,16,35
5907, Medea (1970) , Drama,13,113
5908, Scarlet Diva (2000) , Drama,14,40
5909, Visitor Q (Bizita Q) (2001) , Comedy|Drama|Horror,18,171
5910, Bolero (Les Uns et les Autres) (1981) , Drama|War,18,118
5911, Urgh! A Music War (1981) , Documentary,7,139
5912, Hit the Bank (Vabank) (1981) , Comedy|Crime,4,123
5913, Warning For the Joensson Gang (Varning för Jönssonligan) (1981) , Comedy|Crime,18,43
5914, Vernon -  Florida (1981) , Documentary,14,84
5915, Victory (a.k.a. Escape to Victory) (1981) , Action|Drama|War,16,164
5916, Whose Life Is It Anyway? (1981) , Drama,6,38
5917, Zoot Suit (1981) , Drama|Musical,4,172
5918, Alone in the Dark (1982) , Horror,19,162
5919, Android (1982) , Sci-Fi,18,51
5920, Ace of Aces (a.k.a. The Super Ace) (L'As des As) (1982) , Adventure|Comedy,13,154
5921, Attack Force Z (a.k.a. The Z Men) (Z-tzu te kung tui) (1982) , War,18,46
5922, Attila (Attila Flagello di Dio) (1982) , Action,18,64
5923, Author! Author! (1982) , Comedy|Drama,1,94
5924, Barbarosa (1982) , Western,18,104
5925, Beast Within -  The (1982) , Horror,1,41
5926, Best Friends (1982) , Comedy|Drama|Romance,6,107
5927, Best Little Whorehouse in Texas -  The (1982) , Comedy|Musical,11,46
5928, Border -  The (1982) , Drama,1,134
5929, Party 2 -  The (La Boum 2) (1982) , Comedy|Romance,8,174
5930, Brimstone and Treacle (1982) , Drama|Thriller,8,71
5931, Britannia Hospital (1982) , Comedy|Drama,10,130
5932, Burden of Dreams (1982) , Documentary,17,89
5933, Cannery Row (1982) , Drama,1,139
5934, Challenge -  The (1982) , Action,18,167
5935, Class of 1984 (1982) , Action|Drama|Thriller,11,60
5936, Come Back to the Five and Dime -  Jimmy Dean -  Jimmy Dean (1982) , Drama,1,143
5937, Danton (1983) , Drama,4,109
5938, Deathtrap (1982) , Comedy|Crime|Mystery|Thriller,8,68
5939, Man Who Saves the World -  The (Dünyayi Kurtaran Adam) (1982) , Adventure|Sci-Fi,15,79
5940, Eating Raoul (1982) , Comedy,18,102
5941, Drumline (2002) , Comedy|Drama|Musical|Romance,18,95
5942, Hot Chick -  The (2002) , Comedy,17,134
5943, Maid in Manhattan (2002) , Comedy|Romance,11,135
5944, Star Trek: Nemesis (2002) , Action|Drama|Sci-Fi|Thriller,14,64
5945, About Schmidt (2002) , Comedy|Drama,5,42
5946, Pellet (El Bola) (2000) , Drama,9,63
5947, Evelyn (2002) , Drama,8,72
5948, Guys -  The (2002) , Drama,3,45
5949, Intact (Intacto) (2001) , Thriller,4,101
5950, Jimmy Show -  The (2002) , Comedy|Drama,8,137
5951, Morvern Callar (2002) , Drama,19,111
5952, Lord of the Rings: The Two Towers -  The (2002) , Action|Adventure|Fantasy,2,86
5953, Devils on the Doorstep (Guizi lai le) (2000) , Drama|War,2,43
5954, 25th Hour (2002) , Crime|Drama,8,139
5955, Antwone Fisher (2002) , Drama,17,34
5956, Gangs of New York (2002) , Crime|Drama,7,145
5957, Two Weeks Notice (2002) , Comedy|Romance,16,66
5958, Wild Thornberrys Movie -  The (2002) , Animation|Children|Comedy,2,95
5959, Narc (2002) , Crime|Drama|Thriller,1,121
5960, Bad Influence (1990) , Drama|Thriller,17,162
5961, Blue Steel (1990) , Action|Thriller,14,119
5962, Body of Evidence (1993) , Drama|Thriller,4,133
5963, Children's Hour -  The (1961) , Drama,3,120
5964, Company Business (1991) , Action|Comedy,16,86
5965, Duellists -  The (1977) , Action|War,5,149
5966, Kiss Before Dying -  A (1956) , Film-Noir|Mystery,6,50
5967, Legend of the Lost (1957) , Adventure,7,135
5968, Miami Blues (1990) , Comedy|Crime|Drama,13,119
5969, My Girl 2 (1994) , Comedy|Drama|Romance,19,96
5970, My Girl (1991) , Comedy|Drama|Romance,6,68
5971, My Neighbor Totoro (Tonari no Totoro) (1988) , Animation|Children|Fantasy,10,175
5972, Road to Hong Kong -  The (1962) , Comedy,18,117
5973, Running Time (1997) , Crime|Thriller,14,102
5974, Thief of Bagdad -  The (1940) , Adventure|Fantasy,11,30
5975, War and Peace (1956) , Drama|Romance|War,17,31
5976, Where Sleeping Dogs Lie (1992) , Crime,6,112
5977, Where's Poppa? (1970) , Comedy,10,178
5978, Whistle Blower -  The (1986) , Thriller,4,163
5979, Attack of the Crab Monsters (1957) , Horror|Sci-Fi,1,44
5980, Black Christmas (1974) , Comedy|Horror|Mystery|Thriller,16,133
5981, Day of the Triffids -  The (1962) , Horror|Sci-Fi,8,95
5982, Esther Kahn (2000) , Drama,13,99
5983, Invaders from Mars (1953) , Sci-Fi,13,79
5984, Story of O -  The (Histoire d'O) (1975) , Drama|Romance,7,141
5985, Asoka (a.k.a. Ashoka the Great) (2001) , Action|Drama|Romance,12,82
5986, Fat City (1972) , Drama,4,93
5987, Love -  Honour and Obey (2000) , Comedy|Crime|Drama,5,44
5988, Quicksilver (1986) , Drama,1,140
5989, Catch Me If You Can (2002) , Crime|Drama,5,143
5990, Pinocchio (2002) , Children|Comedy|Fantasy,7,65
5991, Chicago (2002) , Comedy|Crime|Drama|Musical,16,124
5992, Hours -  The (2002) , Drama|Romance,16,161
5993, Max (2002) , Drama,2,99
5994, Nicholas Nickleby (2002) , Adventure|Drama,18,167
5995, Pianist -  The (2002) , Drama|War,15,131
5996, Sonny (2002) , Crime|Drama,8,163
5997, Champagne for Caesar (1950) , Comedy,6,171
5998, Doppelganger (1993) , Horror|Thriller,11,130
5999, Heavy Metal 2000 (2000) , Action|Animation|Fantasy,13,125
6000, House on the Edge of the Park -  The (La Casa Sperduta nel Parco) (1980) , Horror|Thriller,17,75
6001, King of Comedy -  The (1983) , Comedy|Drama,3,49
6002, Love Liza (2002) , Drama,3,111
6003, Confessions of a Dangerous Mind (2002) , Action|Comedy|Drama,8,169
6004, Abraham's Valley (Vale Abraão) (1993) , Drama,15,114
6005, Blue Collar Comedy Tour: The Movie (2003) , Comedy|Documentary,16,142
6006, Just Married (2003) , Comedy|Romance,6,93
6007, P.S. Your Cat is Dead (2002) , Comedy,18,160
6008, Son -  The (Le Fils) (2002) , Drama,14,158
6009, City of Lost Souls -  The (Hyôryuu-gai) (2000) , Crime|Drama|Thriller,17,41
6010, Double Whammy (2001) , Action|Comedy|Drama,16,154
6011, Wisegirls (2002) , Crime|Drama,3,104
6012, Guy Thing -  A (2003) , Comedy|Romance,14,132
6013, Kangaroo Jack (2003) , Action|Comedy,1,71
6014, National Security (2003) , Action|Comedy,7,170
6015, Big Shot's Funeral (Da Wan) (2001) , Comedy,8,82
6016, City of God (Cidade de Deus) (2002) , Action|Crime|Drama,1,164
6017, Divine Intervention (Yadon ilaheyya) (2002) , Comedy|Drama|Romance|War,8,85
6018, Kira's Reason: A Love Story (En Kærlighedshistorie) (2001) , Drama,7,141
6019, Above Suspicion (1995) , Thriller,18,135
6020, Alice Adams (1935) , Comedy|Drama,13,97
6021, American Friend -  The (Der Amerikanische Freund) (1977) , Crime|Drama|Mystery|Thriller,8,62
6022, American Me (1992) , Drama,12,82
6023, Band of Outsiders (Bande à part) (1964) , Comedy|Crime|Drama|Romance,4,95
6024, Breaking Up (1997) , Comedy|Romance,6,62
6025, CB4 - The Movie (1993) , Comedy,5,43
6026, Deathmaker -  The (Der Totmacher) (1995) , Crime|Drama,9,91
6027, Dogfight (1991) , Drama|Romance,4,101
6028, Easy Come -  Easy Go (1967) , Adventure|Musical,17,93
6029, Fun in Acapulco (1963) , Comedy|Musical,11,130
6030, Girls! Girls! Girls! (1962) , Comedy|Musical,10,154
6031, Imitation of Life (1959) , Drama|Romance,9,85
6032, Little Romance -  A (1979) , Comedy|Romance,16,121
6033, Mystery Date (1991) , Comedy,16,143
6034, Paradise -  Hawaiian Style (1966) , Comedy|Musical,12,122
6035, Pépé le Moko (1937) , Crime|Drama|Romance,1,137
6036, Secret Admirer (1985) , Comedy|Romance,6,40
6037, Summer Lovers (1982) , Comedy|Drama|Romance,10,87
6038, Tune in Tomorrow... (1990) , Comedy|Romance,12,31
6039, Woman in Red -  The (1984) , Comedy|Romance,14,123
6040, Darkness Falls (2003) , Horror|Thriller,7,148
6041, Amen. (2002) , Drama,14,102
6042, Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002) , Documentary,11,49
6043, In the Mirror of Maya Deren (Im Spiegel der Maya Deren) (2002) , Documentary,17,83
6044, Blind Date (1984) , Horror|Thriller,15,119
6045, Bullet (1996) , Crime|Drama,11,139
6046, Claudine (1974) , Drama,7,40
6047, Dead Reckoning (1947) , Drama|Film-Noir|Mystery,9,178
6048, Devil at 4 O'Clock -  The (1961) , Drama,6,144
6049, Ethan Frome (1993) , Drama,16,163
6050, Gus (1976) , Children|Comedy,2,44
6051, Harder They Come -  The (1973) , Action|Crime|Drama,17,164
6052, Horse in the Gray Flannel Suit -  The (1968) , Children|Comedy,2,47
6053, Krush Groove (1985) , Drama|Musical,17,149
6054, Moon-Spinners -  The (1964) , Children|Mystery,16,110
6055, Sugar Hill (1994) , Drama,17,81
6056, Chaos (2001) , Comedy|Crime|Drama,13,93
6057, Biker Boyz (2003) , Action|Crime|Drama,17,140
6058, Final Destination 2 (2003) , Horror|Thriller,7,123
6059, Recruit -  The (2003) , Thriller,10,85
6060, Guru -  The (2002) , Comedy|Romance,7,125
6061, Kedma (2002) , Drama|War,3,125
6062, Lost In La Mancha (2002) , Documentary,10,151
6063, May (2002) , Drama|Horror,5,102
6064, Harder They Fall -  The (1956) , Drama|Film-Noir,1,94
6065, I'm All Right Jack (1959) , Comedy,12,40
6066, Murder by Decree (1979) , Crime|Horror|Mystery|Thriller,8,67
6067, Ordinary Decent Criminal (2000) , Comedy|Crime,11,53
6068, Pursued (1947) , Thriller|Western,10,108
6069, Smallest Show on Earth -  The (1957) , Comedy,19,76
6070, Tokyo Decadence (Topâzu) (1992) , Drama,9,130
6071, Two-Way Stretch (1960) , Comedy|Crime,14,177
6072, Unfaithful Wife -  The (La Femme Infidèle) (1969) , Drama|Thriller,2,105
6073, Victim (1961) , Crime|Drama,17,108
6074, Endangered Species (1982) , Mystery|Sci-Fi|Thriller,7,143
6075, Simple-Minded Murder -  The (Enfaldige mördaren -  Den) (1982) , Drama,10,90
6076, Enigma (1983) , Drama|Sci-Fi,8,144
6077, Evil Under the Sun (1982) , Crime|Drama|Mystery,1,128
6078, Firefox (1982) , Action|Sci-Fi|Thriller,2,166
6079, Five Days One Summer (1982) , Drama,7,141
6080, Forced Vengeance (1982) , Action|Adventure,8,68
6081, Never Play Clever Again (Le Gendarme et les Gendarmettes) (1982) , Comedy|Crime,2,160
6082, Grey Fox -  The (1982) , Romance|Western,2,156
6083, Hammett (1982) , Crime|Mystery,4,113
6084, Honkytonk Man (1982) , Comedy|Drama,12,36
6085, Neil Young: Human Highway (1982) , Comedy|Drama,6,49
6086, I -  the Jury (1982) , Crime|Drama|Thriller,16,173
6087, If You Could See What I Hear (1982) , Comedy|Drama|Romance,6,49
6088, Jekyll & Hyde... Together Again (1982) , Comedy|Sci-Fi,8,143
6089, J. Gang Meets Dynamite Harry -  The (Jönssonligan & DynamitHarry) (1982) , Comedy|Crime,8,55
6090, Kiss Me Goodbye (1982) , Comedy,4,94
6091, Labyrinth of Passion (Laberinto de Pasiones) (1982) , Comedy,8,146
6092, Last American Virgin -  The (1982) , Comedy|Drama,14,92
6093, Last Unicorn -  The (1982) , Animation|Children|Fantasy,10,53
6094, Liquid Sky (1982) , Comedy|Sci-Fi,14,72
6095, Dragon Strike (a.k.a. Dragon Lord) (Long Xiao Ye) (1982) , Action,16,155
6096, Making Love (1982) , Drama,12,127
